Current name,Current field,units,,To keep?,New name,New field,New units,Resolution,Long. Lat,Eastings Northings,Location,Project,Parameter,SuDS/GI type,All,,Weather,Rainfall,Outflow (drain gauge),Soil moisture/VWC,Soil temperature,Soil electrical conductivity,Soil tension/pressure,Water depth,Runoff simulator,Rel Humidity,Air temperature,Barometric pressure,Evapotranspiration,Wind,Wind direction,Wind speed,Power,Solar radiation,PLEXUS,Swale,UGDaMS,CACTUS,ACHILLES,Biochar,City wide,Green roof,NGIF other,Lysimeter,Ensemble,Swale,Green roof,Cell A,Cell B
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_5TE_conductivity_5_60cm_in,kPa,,Y,Lysimeter 7,B_5TE_conductivity_5_60cm_in,mS/m,15 min ,"54.973712, -1.625863",,Lysimeter 7,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_5TE_soilmoisture_1_20cm_usb,deg C,,Y,Lysimeter 7,B_5TE_soilmoisture_1_20cm_usb,%,5 min,"54.973712, -1.625864",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_5TE_soilmoisture_2_60cm_usb,deg C,,Y,Lysimeter 7,B_5TE_soilmoisture_2_60cm_usb,%,5 min,"54.973712, -1.625865",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_5TE_soilmoisture_3_75cm_usb,deg C,,Y,Lysimeter 7,B_5TE_soilmoisture_3_75cm_usb,%,5 min,"54.973712, -1.625866",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_5TE_soilmoisture_4_20cm_in,deg C,,Y,Lysimeter 7,B_5TE_soilmoisture_4_20cm_in,%,5 min,"54.973712, -1.625867",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_5TE_soilmoisture_5_60cm_in,deg C,,Y,Lysimeter 7,B_5TE_soilmoisture_5_60cm_in,%,5 min,"54.973712, -1.625868",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_5TE_temperature_1_20cm_usb,mS/m,,Y,Lysimeter 7,B_5TE_temperature_1_20cm_usb,°C,15 min,"54.973712, -1.625869",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_5TE_temperature_2_60cm_usb,mS/m,,Y,Lysimeter 7,B_5TE_temperature_2_60cm_usb,°C,15 min,"54.973712, -1.625870",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_5TE_temperature_3_75cm_usb,mS/m,,Y,Lysimeter 7,B_5TE_temperature_3_75cm_usb,°C,15 min,"54.973712, -1.625871",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_5TE_temperature_4_20cm_in,mS/m,,Y,Lysimeter 7,B_5TE_temperature_4_20cm_in,°C,15 min,"54.973712, -1.625872",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_5TE_temperature_5_60cm_in,cm,,Y,Lysimeter 7,B_5TE_temperature_5_60cm_in,°C,15 min,"54.973712, -1.625873",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_EC_100cm,Perm,,Y,Lysimeter 7,B_SoilVUE_EC_100cm,mS/m,15 min,"54.973712, -1.625874",,Lysimeter 7,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_EC_10cm,mS/m,,Y,Lysimeter 7,B_SoilVUE_EC_10cm,mS/m,15 min,"54.973712, -1.625875",,Lysimeter 7,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_EC_20cm,mS/m,,Y,Lysimeter 7,B_SoilVUE_EC_20cm,mS/m,15 min,"54.973712, -1.625876",,Lysimeter 7,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_EC_30cm,mS/m,,Y,Lysimeter 7,B_SoilVUE_EC_30cm,mS/m,15 min,"54.973712, -1.625877",,Lysimeter 7,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_EC_40cm,mS/m,,Y,Lysimeter 7,B_SoilVUE_EC_40cm,mS/m,15 min,"54.973712, -1.625878",,Lysimeter 7,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_EC_50cm,mS/m,,Y,Lysimeter 7,B_SoilVUE_EC_50cm,mS/m,15 min,"54.973712, -1.625879",,Lysimeter 7,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_EC_5cm,mS/m,,Y,Lysimeter 7,B_SoilVUE_EC_5cm,mS/m,15 min,"54.973712, -1.625880",,Lysimeter 7,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_EC_60cm,mS/m,,Y,Lysimeter 7,B_SoilVUE_EC_60cm,mS/m,15 min,"54.973712, -1.625881",,Lysimeter 7,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_EC_75cm,Perm,,Y,Lysimeter 7,B_SoilVUE_EC_75cm,mS/m,15 min,"54.973712, -1.625882",,Lysimeter 7,UGDaMS,Soil electrical conductivity,Lysimeter,All,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_VWC_100cm,mS/m,,Y,Lysimeter 7,B_SoilVUE_VWC_100cm,%,5 min,"54.973712, -1.625883",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_VWC_10cm,%,,Y,Lysimeter 7,B_SoilVUE_VWC_10cm,%,5 min,"54.973712, -1.625884",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_VWC_20cm,%,,Y,Lysimeter 7,B_SoilVUE_VWC_20cm,%,5 min,"54.973712, -1.625885",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_VWC_30cm,%,,Y,Lysimeter 7,B_SoilVUE_VWC_30cm,%,5 min,"54.973712, -1.625886",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_VWC_40cm,%,,Y,Lysimeter 7,B_SoilVUE_VWC_40cm,%,5 min,"54.973712, -1.625887",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_VWC_50cm,%,,Y,Lysimeter 7,B_SoilVUE_VWC_50cm,%,5 min,"54.973712, -1.625888",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_VWC_5cm,%,,Y,Lysimeter 7,B_SoilVUE_VWC_5cm,%,5 min,"54.973712, -1.625889",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_VWC_60cm,%,,Y,Lysimeter 7,B_SoilVUE_VWC_60cm,%,5 min,"54.973712, -1.625890",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_VWC_75cm,mS/m,,Y,Lysimeter 7,B_SoilVUE_VWC_75cm,%,5 min,"54.973712, -1.625891",,Lysimeter 7,UGDaMS,Soil moisture (VWC),Lysimeter,All,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_100cm,mS/m,,Y,Lysimeter 7,B_SoilVUE_perm_100cm,ε,15 min,"54.973712, -1.625892",,Lysimeter 7,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_10cm,Perm,,Y,Lysimeter 7,B_SoilVUE_perm_10cm,ε,15 min,"54.973712, -1.625893",,Lysimeter 7,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_20cm,Perm,,Y,Lysimeter 7,B_SoilVUE_perm_20cm,ε,15 min,"54.973712, -1.625894",,Lysimeter 7,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_30cm,Perm,,Y,Lysimeter 7,B_SoilVUE_perm_30cm,ε,15 min,"54.973712, -1.625895",,Lysimeter 7,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_40cm,Perm,,Y,Lysimeter 7,B_SoilVUE_perm_40cm,ε,15 min,"54.973712, -1.625896",,Lysimeter 7,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_50cm,Perm,,Y,Lysimeter 7,B_SoilVUE_perm_50cm,ε,15 min,"54.973712, -1.625897",,Lysimeter 7,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_5cm,Perm,,Y,Lysimeter 7,B_SoilVUE_perm_5cm,ε,15 min,"54.973712, -1.625898",,Lysimeter 7,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_60cm,Perm,,Y,Lysimeter 7,B_SoilVUE_perm_60cm,ε,15 min,"54.973712, -1.625899",,Lysimeter 7,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_perm_75cm,%,,Y,Lysimeter 7,B_SoilVUE_perm_75cm,ε,15 min,"54.973712, -1.625900",,Lysimeter 7,UGDaMS, ,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_100cm,%,,Y,Lysimeter 7,B_SoilVUE_temp_100cm,°C,15 min,"54.973712, -1.625901",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_10cm,deg C,,Y,Lysimeter 7,B_SoilVUE_temp_10cm,°C,15 min,"54.973712, -1.625902",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_20cm,deg C,,Y,Lysimeter 7,B_SoilVUE_temp_20cm,°C,15 min,"54.973712, -1.625903",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_30cm,deg C,,Y,Lysimeter 7,B_SoilVUE_temp_30cm,°C,15 min,"54.973712, -1.625904",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_40cm,deg C,,Y,Lysimeter 7,B_SoilVUE_temp_40cm,°C,15 min,"54.973712, -1.625905",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_50cm,deg C,,Y,Lysimeter 7,B_SoilVUE_temp_50cm,°C,15 min,"54.973712, -1.625906",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_5cm,deg C,,Y,Lysimeter 7,B_SoilVUE_temp_5cm,°C,15 min,"54.973712, -1.625907",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_60cm,deg C,,Y,Lysimeter 7,B_SoilVUE_temp_60cm,°C,15 min,"54.973712, -1.625908",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),B_SoilVUE_temp_75cm,%,,Y,Lysimeter 7,B_SoilVUE_temp_75cm,°C,15 min,"54.973712, -1.625909",,Lysimeter 7,UGDaMS,Soil temperature,Lysimeter,All,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),Flow Meter (1)#@15m,deg C,,Y,Lysimeter 7,Runoff Simulator - Flow Meter A,ml,-,"54.973712, -1.625910",,Lysimeter 7,UGDaMS,Runoff simulator,Lysimeter,All,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),Flow Meter (2)#@15m,deg C,,Y,Lysimeter 7,Runoff Simulator - Flow Meter B,ml,-,"54.973712, -1.625911",,Lysimeter 7,UGDaMS,Runoff simulator,Lysimeter,All,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),Power,ml,,Y,Lysimeter 7,Power,V,15 min,"54.973712, -1.625912",,Lysimeter 7,UGDaMS,Power,Lysimeter,All,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge#@15m,ml,,Y,Lysimeter 7,Rain - 15 minutes,mm,15 min,"54.973712, -1.625913",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge#@5m,mm,,Y,Lysimeter 7,Rain - 5 minutes,mm,5 min,"54.973712, -1.625914",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-Avg4,,,Y,Lysimeter 7,Rain - Hourly Average,mm,1 hour,"54.973712, -1.625915",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-Avg5,,,Y,Lysimeter 7,Rain - Daily Average,mm,1 day,"54.973712, -1.625916",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-Avg6,,,N,Lysimeter 7,,,,"54.973712, -1.625917",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-Max4,mm,,Y,Lysimeter 7,Rain - Hourly Max,mm,1 hour,"54.973712, -1.625918",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-Max5,mm,,Y,Lysimeter 7,Rain - Daily Max,mm,1 day,"54.973712, -1.625919",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-Max6,mm,,N,Lysimeter 7,,,,"54.973712, -1.625920",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-Std4,mm,,N,Lysimeter 7,,,,"54.973712, -1.625921",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-Std5,mm,,N,Lysimeter 7,,,,"54.973712, -1.625922",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-Std6,mm,,N,Lysimeter 7,,,,"54.973712, -1.625923",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-TMax4,mm,,N,Lysimeter 7,,,,"54.973712, -1.625924",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-TMax5,mm,,N,Lysimeter 7,,,,"54.973712, -1.625925",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-TMax6,mm,,N,Lysimeter 7,,,,"54.973712, -1.625926",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-Tot1,mm,,Y,Lysimeter 7,Rain - Hourly Total,mm,1 hour,"54.973712, -1.625927",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-Tot2,mm,,Y,Lysimeter 7,Rain - Daily Total,mm,1 day,"54.973712, -1.625928",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGauge-Tot3,mm,,Y,Lysimeter 7,Rain - Monthly Total,mm,1 month,"54.973712, -1.625929",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGaugeHourlyRainThreshold_10mm/hr#Task#Record,mm/hr,,N,Lysimeter 7,,,,"54.973712, -1.625930",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGaugeHourlyRainThreshold_5mm/hr#Task#Record,mm,,N,Lysimeter 7,,,,"54.973712, -1.625931",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RainGaugeWetDays#Task#Record,ml,,Y,Lysimeter 7,Rain - Wet Days (> 1 mm daily rainfall),mm,1 day,"54.973712, -1.625932",,Lysimeter 7,UGDaMS,Weather; Rainfall,Lysimeter,All,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),Relay (1),V,,Y,Lysimeter 7,Relay Circuit - A,On/Off,-,"54.973712, -1.625933",,Lysimeter 7,UGDaMS,Runoff simulator,Lysimeter,All,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),Relay (2),mm,,Y,Lysimeter 7,Relay Circuit - B,On/Off,-,"54.973712, -1.625934",,Lysimeter 7,UGDaMS,Runoff simulator,Lysimeter,All,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y
GP2-10-54 (Lysimeter GP2 (UGDaMS)),RunoffToApply1,ml,,Y,Lysimeter 7,Runoff To Apply,ml,-,"54.973712, -1.625935",,Lysimeter 7,UGDaMS,Runoff simulator,Lysimeter,All,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),T8 Tensiometer,mm,,Y,Lysimeter 7,T8 Tensiometer,kPa,15 min,"54.973712, -1.625936",,Lysimeter 7,UGDaMS,Soil tension/pressure,Lysimeter,All,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-54 (Lysimeter GP2 (UGDaMS)),eTape,mm,,Y,Lysimeter 7,eTape,mm,15 min,"54.973712, -1.625937",,Lysimeter 7,UGDaMS,Water depth,Lysimeter,All,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,
GP2-10-16 (PLEXUS),ECb_Z100T0,mS.m-1,,Y,Lysimeter 10 (PLEXUS),,,,"54.973872, -1.625788",,Lysimeter 10 (PLEXUS),PLEXUS,Soil electrical conductivity,Lysimeter,All,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,
GP2-10-16 (PLEXUS),ECb_Z100T90,mS.m-1,,Y,Lysimeter 10 (PLEXUS),,,,"54.973872, -1.625789",,Lysimeter 10 (PLEXUS),PLEXUS,Soil electrical conductivity,Lysimeter,All,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,
GP2-10-16 (PLEXUS),ECb_Z250T135,mS.m-1,,Y,Lysimeter 10 (PLEXUS),,,,"54.973872, -1.625790",,Lysimeter 10 (PLEXUS),PLEXUS,Soil electrical conductivity,Lysimeter,All,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,
GP2-10-16 (PLEXUS),ECb_Z250T45,mS.m-1,,Y,Lysimeter 10 (PLEXUS),,,,"54.973872, -1.625791",,Lysimeter 10 (PLEXUS),PLEXUS,Soil electrical conductivity,Lysimeter,All,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,
GP2-10-16 (PLEXUS),ECb_Z350T180,mS.m-1,,Y,Lysimeter 10 (PLEXUS),,,,"54.973872, -1.625792",,Lysimeter 10 (PLEXUS),PLEXUS,Soil electrical conductivity,Lysimeter,All,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,
GP2-10-16 (PLEXUS),ECb_Z350T90,mS.m-1,,Y,Lysimeter 10 (PLEXUS),,,,"54.973872, -1.625793",,Lysimeter 10 (PLEXUS),PLEXUS,Soil electrical conductivity,Lysimeter,All,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,
GP2-10-16 (PLEXUS),ECb_Z450T135,mS.m-1,,Y,Lysimeter 10 (PLEXUS),,,,"54.973872, -1.625794",,Lysimeter 10 (PLEXUS),PLEXUS,Soil electrical conductivity,Lysimeter,All,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,
